commune_origine,dep_origine,code_origine,commune_destination,dep_destination,code_destination,flux,annee
Montpellier,34,34172,Millau,12,12145,3.72,2019
Montpellier,34,34172,Naucelle,12,12169,4.53,2019
Montpellier,34,34172,Rignac,12,12199,4.13,2019
Montpellier,34,34172,Rodez,12,12202,8.13,2019
Montpellier,34,34172,Saint-Affrique,12,12208,5.06,2019
Montpellier,34,34172,Aix-en-Provence,13,13001,54.85,2019
Montpellier,34,34172,Arles,13,13004,1.02,2019
Montpellier,34,34172,Aubagne,13,13005,1.22,2019
Montpellier,34,34172,Bouc-Bel-Air,13,13015,1.01,2019
Montpellier,34,34172,Eyragues,13,13036,1.21,2019
Montpellier,34,34172,Marignane,13,13054,1.01,2019
Montpellier,34,34172,Port-Saint-Louis-du-Rhône,13,13078,0.96,2019
Montpellier,34,34172,Rognonas,13,13083,4.43,2019
Montpellier,34,34172,Marseille 1er Arrondissement,13,13201,3.76,2019
Montpellier,34,34172,Marseille 3e Arrondissement,13,13203,9.28,2019
Montpellier,34,34172,Marseille 5e Arrondissement,13,13205,29.48,2019
Montpellier,34,34172,Marseille 7e Arrondissement,13,13207,3.94,2019
Montpellier,34,34172,Marseille 8e Arrondissement,13,13208,7.98,2019
Montpellier,34,34172,Marseille 9e Arrondissement,13,13209,3.57,2019
Montpellier,34,34172,Marseille 11e Arrondissement,13,13211,9.67,2019
Montpellier,34,34172,Marseille 13e Arrondissement,13,13213,12.08,2019
Montpellier,34,34172,Marseille 14e Arrondissement,13,13214,3.57,2019
Montpellier,34,34172,Marseille 15e Arrondissement,13,13215,9.69,2019
Montpellier,34,34172,Caen,14,14118,3.47,2019
Montpellier,34,34172,Murat,15,15138,4.23,2019
Montpellier,34,34172,La Rochelle,17,17300,4.04,2019
Montpellier,34,34172,Bourges,18,18033,4.15,2019
Montpellier,34,34172,Égletons,19,19073,5.25,2019
Montpellier,34,34172,Dijon,21,21231,38.4,2019
Montpellier,34,34172,Saint-Astier,24,24372,18.0,2019
Montpellier,34,34172,Besançon,25,25056,10.27,2019
Montpellier,34,34172,Châteauneuf-de-Galaure,26,26083,3.53,2019
Montpellier,34,34172,Bourneville-Sainte-Croix,27,27107,3.77,2019
Montpellier,34,34172,Évreux,27,27229,3.3,2019
Montpellier,34,34172,Ajaccio,2A,2A004,4.94,2019
Montpellier,34,34172,Alès,30,30007,36.21,2019
Montpellier,34,34172,Bagnols-sur-Cèze,30,30028,1.0,2019
Montpellier,34,34172,Gallargues-le-Montueux,30,30123,15.13,2019
Montpellier,34,34172,La Grand-Combe,30,30132,3.71,2019
Montpellier,34,34172,Le Grau-du-Roi,30,30133,1.04,2019
Montpellier,34,34172,Lanuéjols,30,30139,11.68,2019
Montpellier,34,34172,Marguerittes,30,30156,3.77,2019
Montpellier,34,34172,Méjannes-lès-Alès,30,30165,4.45,2019
Montpellier,34,34172,Milhaud,30,30169,3.09,2019
Montpellier,34,34172,Nîmes,30,30189,404.74,2019
Montpellier,34,34172,Saint-Gilles,30,30258,3.43,2019
Montpellier,34,34172,Uzès,30,30334,9.92,2019
Montpellier,34,34172,Vestric-et-Candiac,30,30347,3.57,2019
Montpellier,34,34172,Rodilhan,30,30356,1.23,2019
Montpellier,34,34172,Grenade,31,31232,69.07,2019
Montpellier,34,34172,Labège,31,31254,1.12,2019
Montpellier,34,34172,Toulouse,31,31555,198.15,2019
Montpellier,34,34172,Auch,32,32013,7.15,2019
Montpellier,34,34172,Idrac-Respaillès,32,32156,1.02,2019
Montpellier,34,34172,Bègles,33,33039,3.73,2019
Montpellier,34,34172,Blaye,33,33058,1.05,2019
Montpellier,34,34172,Bordeaux,33,33063,60.65,2019
Montpellier,34,34172,Branne,33,33071,3.73,2019
Montpellier,34,34172,Langon,33,33227,28.0,2019
Montpellier,34,34172,Libourne,33,33243,3.73,2019
Montpellier,34,34172,Pessac,33,33318,7.45,2019
Montpellier,34,34172,Reignac,33,33351,7.45,2019
Montpellier,34,34172,Saint-Laurent-d'Arce,33,33425,1.09,2019
Montpellier,34,34172,Saint-Martin-Lacaussade,33,33441,3.73,2019
Montpellier,34,34172,Saint-Sulpice-de-Faleyrens,33,33480,7.25,2019
Montpellier,34,34172,Saint-Symphorien,33,33484,3.34,2019
Montpellier,34,34172,Sainte-Terre,33,33485,3.52,2019
Montpellier,34,34172,Saugon,33,33502,15.67,2019
Montpellier,34,34172,Talence,33,33522,3.73,2019
Montpellier,34,34172,Le Tuzan,33,33536,6.86,2019
Montpellier,34,34172,Vignonet,33,33546,3.73,2019
Montpellier,34,34172,Agde,34,34003,2.01,2019
Montpellier,34,34172,Les Aires,34,34008,1.93,2019
Montpellier,34,34172,Baillargues,34,34022,117.99,2019
Montpellier,34,34172,Bédarieux,34,34028,15.74,2019
Montpellier,34,34172,Béziers,34,34032,76.9,2019
Montpellier,34,34172,Boujan-sur-Libron,34,34037,3.86,2019
Montpellier,34,34172,Castelnau-le-Lez,34,34057,401.65,2019
Montpellier,34,34172,Castries,34,34058,6.18,2019
Montpellier,34,34172,Clapiers,34,34077,30.09,2019
Montpellier,34,34172,Clermont-l'Hérault,34,34079,34.15,2019
Montpellier,34,34172,Le Crès,34,34090,10.61,2019
Montpellier,34,34172,Fabrègues,34,34095,8.14,2019
Montpellier,34,34172,Frontignan,34,34108,24.37,2019
Montpellier,34,34172,Ganges,34,34111,5.57,2019
Montpellier,34,34172,Gigean,34,34113,7.81,2019
Montpellier,34,34172,Gignac,34,34114,41.85,2019
Montpellier,34,34172,Grabels,34,34116,31.98,2019
Montpellier,34,34172,Jacou,34,34120,85.43,2019
Montpellier,34,34172,Joncels,34,34121,3.48,2019
Montpellier,34,34172,Juvignac,34,34123,54.06,2019
Montpellier,34,34172,Lamalou-les-Bains,34,34126,3.71,2019
Montpellier,34,34172,Lattes,34,34129,316.58,2019
Montpellier,34,34172,Lavérune,34,34134,20.36,2019
Montpellier,34,34172,Lodève,34,34142,37.25,2019
Montpellier,34,34172,Lunel,34,34145,141.51,2019
Montpellier,34,34172,Lunel-Viel,34,34146,5.03,2019
Montpellier,34,34172,Marseillan,34,34150,15.31,2019
Montpellier,34,34172,Mauguio,34,34154,44.33,2019
Montpellier,34,34172,Mèze,34,34157,9.38,2019
Montpellier,34,34172,Montarnaud,34,34163,8.47,2019
Montpellier,34,34172,Montferrier-sur-Lez,34,34169,173.4,2019
Montpellier,34,34172,Montpellier,34,34172,91315.69,2019
Montpellier,34,34172,Montpeyroux,34,34173,4.16,2019
Montpellier,34,34172,Murviel-lès-Montpellier,34,34179,5.62,2019
Montpellier,34,34172,Olargues,34,34187,1.11,2019
Montpellier,34,34172,Palavas-les-Flots,34,34192,35.98,2019
Montpellier,34,34172,Pérols,34,34198,118.65,2019
Montpellier,34,34172,Pézenas,34,34199,70.43,2019
Montpellier,34,34172,Pignan,34,34202,13.83,2019
Montpellier,34,34172,Prades-le-Lez,34,34217,23.89,2019
Montpellier,34,34172,Restinclières,34,34227,1.04,2019
Montpellier,34,34172,Saint-André-de-Sangonis,34,34239,5.54,2019
Montpellier,34,34172,Saint-Aunès,34,34240,1.01,2019
Montpellier,34,34172,Saint-Bauzille-de-Montmel,34,34242,3.47,2019
Montpellier,34,34172,Entre-Vignes,34,34246,1.36,2019
Montpellier,34,34172,Saint-Clément-de-Rivière,34,34247,97.73,2019
Montpellier,34,34172,Saint-Drézéry,34,34249,1.09,2019
Montpellier,34,34172,Saint-Gély-du-Fesc,34,34255,21.44,2019
Montpellier,34,34172,Saint-Geniès-des-Mourgues,34,34256,1.04,2019
Montpellier,34,34172,Saint-Georges-d'Orques,34,34259,2.22,2019
Montpellier,34,34172,Saint-Jean-de-Védas,34,34270,212.44,2019
Montpellier,34,34172,Saint-Martin-de-Londres,34,34274,10.21,2019
Montpellier,34,34172,Saint-Mathieu-de-Tréviers,34,34276,1.03,2019
Montpellier,34,34172,Sérignan,34,34299,4.41,2019
Montpellier,34,34172,Sète,34,34301,138.83,2019
Montpellier,34,34172,Tourbes,34,34311,5.0,2019
Montpellier,34,34172,Vailhauquès,34,34320,5.62,2019
Montpellier,34,34172,Valergues,34,34321,3.47,2019
Montpellier,34,34172,Vendargues,34,34327,13.86,2019
Montpellier,34,34172,Villeneuve-lès-Maguelone,34,34337,21.17,2019
Montpellier,34,34172,La Grande-Motte,34,34344,7.57,2019
Montpellier,34,34172,Rennes,35,35238,21.59,2019
Montpellier,34,34172,Tours,37,37261,12.13,2019
Montpellier,34,34172,Grenoble,38,38185,50.07,2019
Montpellier,34,34172,Saint-Martin-d'Hères,38,38421,3.74,2019
Montpellier,34,34172,Saint-Étienne,42,42218,22.05,2019
Montpellier,34,34172,Nantes,44,44109,15.67,2019
Montpellier,34,34172,Saint-Nazaire,44,44184,6.15,2019
Montpellier,34,34172,Orléans,45,45234,8.19,2019
Montpellier,34,34172,Sainte-Livrade-sur-Lot,47,47252,1.05,2019
Montpellier,34,34172,Peyre en Aubrac,48,48009,3.7,2019
Montpellier,34,34172,Langogne,48,48080,7.17,2019
Montpellier,34,34172,Marvejols,48,48092,14.18,2019
Montpellier,34,34172,Mende,48,48095,21.82,2019
Montpellier,34,34172,Meyrueis,48,48096,11.17,2019
Montpellier,34,34172,Saint-Chély-d'Apcher,48,48140,22.77,2019
Montpellier,34,34172,Angers,49,49007,0.97,2019
Montpellier,34,34172,Reims,51,51454,19.14,2019
Montpellier,34,34172,Laval,53,53130,3.64,2019
Montpellier,34,34172,Nancy,54,54395,11.81,2019
Montpellier,34,34172,Metz,57,57463,6.89,2019
Montpellier,34,34172,Grande-Synthe,59,59271,3.54,2019
Montpellier,34,34172,Lille,59,59350,23.18,2019
Montpellier,34,34172,La Madeleine,59,59368,3.05,2019
Montpellier,34,34172,Roubaix,59,59512,12.16,2019
Montpellier,34,34172,Valenciennes,59,59606,6.38,2019
Montpellier,34,34172,Compiègne,60,60159,18.57,2019
Montpellier,34,34172,Clermont-Ferrand,63,63113,10.07,2019
Montpellier,34,34172,Saint-Jean-de-Luz,64,64483,3.83,2019
Montpellier,34,34172,Tarbes,65,65440,8.27,2019
Montpellier,34,34172,Canet-en-Roussillon,66,66037,3.09,2019
Montpellier,34,34172,Castelnou,66,66044,3.76,2019
Montpellier,34,34172,Font-Romeu-Odeillo-Via,66,66124,9.1,2019
Montpellier,34,34172,Perpignan,66,66136,72.23,2019
Montpellier,34,34172,Rivesaltes,66,66164,8.73,2019
Montpellier,34,34172,Le Soler,66,66195,3.81,2019
Montpellier,34,34172,Strasbourg,67,67482,14.83,2019
Montpellier,34,34172,Mulhouse,68,68224,3.86,2019
Montpellier,34,34172,Bron,69,69029,5.06,2019
Montpellier,34,34172,Écully,69,69081,4.73,2019
Montpellier,34,34172,Limonest,69,69116,3.89,2019
Montpellier,34,34172,Saint-Cyr-au-Mont-d'Or,69,69191,2.77,2019
Montpellier,34,34172,Villeurbanne,69,69266,17.53,2019
Montpellier,34,34172,Lyon 1er Arrondissement,69,69381,5.57,2019
Montpellier,34,34172,Lyon 2e Arrondissement,69,69382,4.1,2019
Montpellier,34,34172,Lyon 3e Arrondissement,69,69383,22.45,2019
Montpellier,34,34172,Lyon 5e Arrondissement,69,69385,5.36,2019
Montpellier,34,34172,Lyon 7e Arrondissement,69,69387,32.56,2019
Montpellier,34,34172,Lyon 8e Arrondissement,69,69388,1.11,2019
Montpellier,34,34172,Lyon 9e Arrondissement,69,69389,18.29,2019
Montpellier,34,34172,Autun,71,71014,3.27,2019
Montpellier,34,34172,Annecy,74,74010,3.3,2019
Montpellier,34,34172,Paris 1er Arrondissement,75,75101,9.01,2019
Montpellier,34,34172,Paris 2e Arrondissement,75,75102,12.18,2019
Montpellier,34,34172,Paris 4e Arrondissement,75,75104,7.83,2019
Montpellier,34,34172,Paris 5e Arrondissement,75,75105,51.47,2019
Montpellier,34,34172,Paris 6e Arrondissement,75,75106,3.69,2019
Montpellier,34,34172,Paris 7e Arrondissement,75,75107,11.21,2019
Montpellier,34,34172,Paris 8e Arrondissement,75,75108,5.53,2019
Montpellier,34,34172,Paris 9e Arrondissement,75,75109,5.87,2019
Montpellier,34,34172,Paris 10e Arrondissement,75,75110,2.88,2019
Montpellier,34,34172,Paris 11e Arrondissement,75,75111,15.49,2019
Montpellier,34,34172,Paris 12e Arrondissement,75,75112,13.47,2019
Montpellier,34,34172,Paris 13e Arrondissement,75,75113,26.6,2019
Montpellier,34,34172,Paris 14e Arrondissement,75,75114,19.48,2019
Montpellier,34,34172,Paris 15e Arrondissement,75,75115,48.01,2019
Montpellier,34,34172,Paris 16e Arrondissement,75,75116,14.53,2019
Montpellier,34,34172,Paris 17e Arrondissement,75,75117,3.7,2019
Montpellier,34,34172,Paris 18e Arrondissement,75,75118,18.46,2019
Montpellier,34,34172,Paris 19e Arrondissement,75,75119,4.72,2019
Montpellier,34,34172,Paris 20e Arrondissement,75,75120,5.51,2019
Montpellier,34,34172,Dieppe,76,76217,2.08,2019
Montpellier,34,34172,Le Havre,76,76351,0.99,2019
Montpellier,34,34172,Rouen,76,76540,9.3,2019
Montpellier,34,34172,Aubergenville,78,78029,1.21,2019
Montpellier,34,34172,Guyancourt,78,78297,7.81,2019
Montpellier,34,34172,Saint-Cyr-l'École,78,78545,3.14,2019
Montpellier,34,34172,Albi,81,81004,20.25,2019
Montpellier,34,34172,Castres,81,81065,0.99,2019
Montpellier,34,34172,Cunac,81,81074,1.13,2019
Montpellier,34,34172,Draguignan,83,83050,8.28,2019
Montpellier,34,34172,La Garde,83,83062,3.6,2019
Montpellier,34,34172,Hyères,83,83069,13.01,2019
Montpellier,34,34172,Toulon,83,83137,40.05,2019
Montpellier,34,34172,Avignon,84,84007,25.72,2019
Montpellier,34,34172,Chasseneuil-du-Poitou,86,86062,3.27,2019
Montpellier,34,34172,Poitiers,86,86194,22.01,2019
Montpellier,34,34172,Limoges,87,87085,1.04,2019
Montpellier,34,34172,Belfort,90,90010,0.88,2019
Montpellier,34,34172,Brunoy,91,91114,7.11,2019
Montpellier,34,34172,Orsay,91,91471,3.59,2019
Montpellier,34,34172,Saclay,91,91534,3.54,2019
Montpellier,34,34172,Antony,92,92002,3.76,2019
Montpellier,34,34172,Boulogne-Billancourt,92,92012,1.04,2019
Montpellier,34,34172,Clichy,92,92024,1.03,2019
Montpellier,34,34172,Montrouge,92,92049,18.24,2019
Montpellier,34,34172,Nanterre,92,92050,11.04,2019
Montpellier,34,34172,Sceaux,92,92071,14.75,2019
Montpellier,34,34172,Aulnay-sous-Bois,93,93005,1.02,2019
Montpellier,34,34172,Saint-Denis,93,93066,19.99,2019
Montpellier,34,34172,Le Kremlin-Bicêtre,94,94043,10.05,2019
Montpellier,34,34172,Maisons-Alfort,94,94046,1.11,2019
Montpellier,34,34172,Argenteuil,95,95018,1.02,2019
Montpellier,34,34172,Cergy,95,95127,18.03,2019
Montpellier,34,34172,Saint-Gratien,95,95555,3.68,2019
Montpellier,34,34172,Fort-de-France,97,97209,7.82,2019
Montpellier,34,34172,Le Morne-Rouge,97,97218,1.23,2019
Montpellier,34,34172,Saint-Denis,97,97411,8.16,2019
Montpellier,34,34172,BRUXELLES(BRUSSEL),BE,BE214,9.5,2019
Murviel-lès-Montpellier,34,34179,Toulouse,31,31555,4.83,2019
Murviel-lès-Montpellier,34,34179,Gignac,34,34114,14.64,2019
Murviel-lès-Montpellier,34,34179,Montarnaud,34,34163,62.15,2019
Murviel-lès-Montpellier,34,34179,Montpellier,34,34172,179.6,2019
Murviel-lès-Montpellier,34,34179,Murviel-lès-Montpellier,34,34179,158.86,2019
Murviel-lès-Montpellier,34,34179,Pignan,34,34202,14.92,2019
Murviel-lès-Montpellier,34,34179,Saint-Georges-d'Orques,34,34259,14.51,2019
Murviel-lès-Montpellier,34,34179,Saint-Jean-de-Védas,34,34270,4.97,2019
Murviel-lès-Montpellier,34,34179,Saint-Étienne,42,42218,4.7,2019
Murviel-lès-Montpellier,34,34179,Signes,83,83127,4.83,2019
Pérols,34,34198,Lézignan-Corbières,11,11203,10.0,2019
Pérols,34,34198,Marseille 8e Arrondissement,13,13208,10.0,2019
Pérols,34,34198,Le Grau-du-Roi,30,30133,35.0,2019
Pérols,34,34198,Nîmes,30,30189,10.0,2019
Pérols,34,34198,Baillargues,34,34022,5.0,2019
Pérols,34,34198,Candillargues,34,34050,5.0,2019
Pérols,34,34198,Castelnau-le-Lez,34,34057,5.0,2019
Pérols,34,34198,Lattes,34,34129,250.0,2019
Pérols,34,34198,Mauguio,34,34154,60.0,2019
Pérols,34,34198,Montpellier,34,34172,560.0,2019
Pérols,34,34198,Murviel-lès-Montpellier,34,34179,5.0,2019
Pérols,34,34198,Palavas-les-Flots,34,34192,10.0,2019
Pérols,34,34198,Pérols,34,34198,825.0,2019
Pérols,34,34198,Prades-le-Lez,34,34217,5.0,2019
Pérols,34,34198,Sète,34,34301,5.0,2019
Pérols,34,34198,La Grande-Motte,34,34344,60.0,2019
Pérols,34,34198,Pau,64,64445,5.0,2019
Pérols,34,34198,Villeurbanne,69,69266,10.0,2019
Pérols,34,34198,Toussus-le-Noble,78,78620,5.0,2019
Pérols,34,34198,Albi,81,81004,5.0,2019
Pignan,34,34202,Lézignan-Corbières,11,11203,11.4,2019
Pignan,34,34202,Saint-Sernin-sur-Rance,12,12248,17.1,2019
Pignan,34,34202,Barcelonne,26,26024,5.7,2019
Pignan,34,34202,Nîmes,30,30189,5.69,2019
Pignan,34,34202,Baillargues,34,34022,5.7,2019
Pignan,34,34202,Béziers,34,34032,5.7,2019
Pignan,34,34202,Castelnau-le-Lez,34,34057,11.39,2019
Pignan,34,34202,Clermont-l'Hérault,34,34079,5.7,2019
Pignan,34,34202,Cournonterral,34,34088,11.4,2019
Pignan,34,34202,Fabrègues,34,34095,17.09,2019
Pignan,34,34202,Gigean,34,34113,17.09,2019
Pignan,34,34202,Montarnaud,34,34163,16.39,2019
Pignan,34,34202,Montpellier,34,34172,529.83,2019
Pignan,34,34202,Murviel-lès-Montpellier,34,34179,5.7,2019
Pignan,34,34202,Pérols,34,34198,5.7,2019
Pignan,34,34202,Pézenas,34,34199,11.39,2019
Pignan,34,34202,Pignan,34,34202,1120.5,2019
Pignan,34,34202,Saint-Clément-de-Rivière,34,34247,5.7,2019
Pignan,34,34202,Saint-Georges-d'Orques,34,34259,5.7,2019
Pignan,34,34202,Saint-Jean-de-Védas,34,34270,11.4,2019
Pignan,34,34202,Saussan,34,34295,22.78,2019
Pignan,34,34202,Sète,34,34301,5.69,2019
Pignan,34,34202,Grenoble,38,38185,5.7,2019
Pignan,34,34202,Angers,49,49007,22.78,2019
Pignan,34,34202,Pau,64,64445,5.7,2019
Pignan,34,34202,Perpignan,66,66136,5.69,2019
Pignan,34,34202,Évry-Courcouronnes,91,91228,5.7,2019
Prades-le-Lez,34,34217,Nice,06,06088,5.42,2019
Prades-le-Lez,34,34217,Montferrier,09,09206,9.35,2019
Prades-le-Lez,34,34217,Marseille 3e Arrondissement,13,13203,5.16,2019
Prades-le-Lez,34,34217,Assas,34,34014,5.69,2019
Prades-le-Lez,34,34217,Castelnau-le-Lez,34,34057,15.99,2019
Prades-le-Lez,34,34217,Le Crès,34,34090,5.42,2019
Prades-le-Lez,34,34217,Jacou,34,34120,10.07,2019
Prades-le-Lez,34,34217,Lézignan-la-Cèbe,34,34136,5.69,2019
Prades-le-Lez,34,34217,Montferrier-sur-Lez,34,34169,91.77,2019
Prades-le-Lez,34,34217,Montpellier,34,34172,269.83,2019
Prades-le-Lez,34,34217,Prades-le-Lez,34,34217,582.51,2019
Prades-le-Lez,34,34217,Saint-Clément-de-Rivière,34,34247,386.31,2019
Prades-le-Lez,34,34217,Saint-Gély-du-Fesc,34,34255,5.16,2019
Prades-le-Lez,34,34217,Saint-Vincent-de-Barbeyrargues,34,34290,10.31,2019
Prades-le-Lez,34,34217,Vendargues,34,34327,5.42,2019
Prades-le-Lez,34,34217,Le Mans,72,72181,5.69,2019
Prades-le-Lez,34,34217,Rouen,76,76540,5.42,2019
Restinclières,34,34227,Aix-en-Provence,13,13001,5.0,2019
Restinclières,34,34227,Nîmes,30,30189,10.0,2019
Restinclières,34,34227,Sommières,30,30321,15.0,2019
Restinclières,34,34227,Baillargues,34,34022,30.0,2019
Restinclières,34,34227,Beaulieu,34,34027,5.0,2019
Restinclières,34,34227,Castelnau-le-Lez,34,34057,25.0,2019
Restinclières,34,34227,Castries,34,34058,110.0,2019
Restinclières,34,34227,Lunel,34,34145,40.0,2019
Restinclières,34,34227,Montpellier,34,34172,85.0,2019
Restinclières,34,34227,Paulhan,34,34194,5.0,2019
Restinclières,34,34227,Restinclières,34,34227,220.0,2019
Restinclières,34,34227,Saint-Clément-de-Rivière,34,34247,5.0,2019
Restinclières,34,34227,Saint-Drézéry,34,34249,5.0,2019
Restinclières,34,34227,Saint-Jean-de-Védas,34,34270,10.0,2019
Restinclières,34,34227,Vendargues,34,34327,5.0,2019
Restinclières,34,34227,Lyon 5e Arrondissement,69,69385,5.0,2019
Saint-Brès,34,34244,Mons,30,30173,5.08,2019
Saint-Brès,34,34244,Nîmes,30,30189,10.17,2019
Saint-Brès,34,34244,Baillargues,34,34022,155.64,2019
Saint-Brès,34,34244,Castelnau-le-Lez,34,34057,25.76,2019
Saint-Brès,34,34244,Castries,34,34058,10.82,2019
Saint-Brès,34,34244,Lunel,34,34145,73.52,2019
Saint-Brès,34,34244,Mauguio,34,34154,11.17,2019
Saint-Brès,34,34244,Montferrier-sur-Lez,34,34169,4.78,2019
Saint-Brès,34,34244,Montpellier,34,34172,141.63,2019
Saint-Brès,34,34244,Pérols,34,34198,5.41,2019
Saint-Brès,34,34244,Roujan,34,34237,4.78,2019
Saint-Brès,34,34244,Saint-Brès,34,34244,256.01,2019
Saint-Brès,34,34244,Saint-Mathieu-de-Tréviers,34,34276,5.76,2019
Saint-Brès,34,34244,Vendargues,34,34327,11.17,2019
Saint-Brès,34,34244,La Grande-Motte,34,34344,5.41,2019
Saint-Drézéry,34,34249,Lézignan-Corbières,11,11203,4.82,2019
Saint-Drézéry,34,34249,Meyreuil,13,13060,4.82,2019
Saint-Drézéry,34,34249,Marseille 2e Arrondissement,13,13202,4.82,2019
Saint-Drézéry,34,34249,Nîmes,30,30189,9.63,2019
Saint-Drézéry,34,34249,Vézénobres,30,30348,4.82,2019
Saint-Drézéry,34,34249,Assas,34,34014,14.45,2019
Saint-Drézéry,34,34249,Baillargues,34,34022,4.82,2019
Saint-Drézéry,34,34249,Castelnau-le-Lez,34,34057,57.8,2019
Saint-Drézéry,34,34249,Castries,34,34058,28.9,2019
Saint-Drézéry,34,34249,Jacou,34,34120,67.44,2019
Saint-Drézéry,34,34249,Lauret,34,34131,4.82,2019
Saint-Drézéry,34,34249,Montferrier-sur-Lez,34,34169,4.82,2019
Saint-Drézéry,34,34249,Montpellier,34,34172,125.24,2019
Saint-Drézéry,34,34249,Prades-le-Lez,34,34217,4.82,2019
Saint-Drézéry,34,34249,Roujan,34,34237,4.82,2019
Saint-Drézéry,34,34249,Saint-Drézéry,34,34249,289.01,2019
Saint-Drézéry,34,34249,Sussargues,34,34307,4.82,2019
Saint-Drézéry,34,34249,Teyran,34,34309,4.82,2019
Saint-Drézéry,34,34249,Villetelle,34,34340,4.82,2019
Saint-Drézéry,34,34249,Villeneuve-d'Ascq,59,59009,4.82,2019
Saint-Drézéry,34,34249,Compiègne,60,60159,4.82,2019
Saint-Geniès-des-Mourgues,34,34256,Nîmes,30,30189,15.91,2019
Saint-Geniès-des-Mourgues,34,34256,Sommières,30,30321,5.17,2019
Saint-Geniès-des-Mourgues,34,34256,Bordeaux,33,33063,5.37,2019
Saint-Geniès-des-Mourgues,34,34256,Baillargues,34,34022,63.65,2019
Saint-Geniès-des-Mourgues,34,34256,Castelnau-le-Lez,34,34057,10.64,2019
Saint-Geniès-des-Mourgues,34,34256,Castries,34,34058,20.99,2019
Saint-Geniès-des-Mourgues,34,34256,Lunel,34,34145,68.63,2019
Saint-Geniès-des-Mourgues,34,34256,Montferrier-sur-Lez,34,34169,5.27,2019
Saint-Geniès-des-Mourgues,34,34256,Montpellier,34,34172,53.61,2019
Saint-Geniès-des-Mourgues,34,34256,Saint-Aunès,34,34240,5.27,2019
Saint-Geniès-des-Mourgues,34,34256,Saint-Geniès-des-Mourgues,34,34256,126.61,2019
Saint-Geniès-des-Mourgues,34,34256,Sète,34,34301,5.27,2019
Saint-Geniès-des-Mourgues,34,34256,Mende,48,48095,5.27,2019
Saint-Geniès-des-Mourgues,34,34256,Saint-Chély-d'Apcher,48,48140,5.27,2019
Saint-Geniès-des-Mourgues,34,34256,Clermont-Ferrand,63,63113,5.27,2019
Saint-Geniès-des-Mourgues,34,34256,Avignon,84,84007,5.27,2019
Saint-Georges-d'Orques,34,34259,Lézignan-Corbières,11,11203,4.94,2019
Saint-Georges-d'Orques,34,34259,Aix-en-Provence,13,13001,4.94,2019
Saint-Georges-d'Orques,34,34259,Gardanne,13,13041,4.94,2019
Saint-Georges-d'Orques,34,34259,Alès,30,30007,4.94,2019
Saint-Georges-d'Orques,34,34259,Castelnau-le-Lez,34,34057,4.94,2019
Saint-Georges-d'Orques,34,34259,Cournonterral,34,34088,9.88,2019
Saint-Georges-d'Orques,34,34259,Le Crès,34,34090,4.94,2019
Saint-Georges-d'Orques,34,34259,Frontignan,34,34108,4.94,2019
Saint-Georges-d'Orques,34,34259,Gigean,34,34113,4.94,2019
Saint-Georges-d'Orques,34,34259,Jacou,34,34120,9.88,2019
Saint-Georges-d'Orques,34,34259,Lattes,34,34129,9.88,2019
Saint-Georges-d'Orques,34,34259,Lavérune,34,34134,4.94,2019
Saint-Georges-d'Orques,34,34259,Montpellier,34,34172,479.16,2019
Saint-Georges-d'Orques,34,34259,Murviel-lès-Montpellier,34,34179,4.94,2019
Saint-Georges-d'Orques,34,34259,Pérols,34,34198,4.94,2019
Saint-Georges-d'Orques,34,34259,Pignan,34,34202,19.76,2019
Saint-Georges-d'Orques,34,34259,Saint-Gély-du-Fesc,34,34255,9.88,2019
Saint-Georges-d'Orques,34,34259,Saint-Georges-d'Orques,34,34259,528.55,2019
Saint-Georges-d'Orques,34,34259,Saint-Jean-de-Védas,34,34270,4.94,2019
Saint-Jean-de-Védas,34,34270,Saint-Affrique,12,12208,10.92,2019
Saint-Jean-de-Védas,34,34270,Aix-en-Provence,13,13001,5.54,2019
